date,total_sqft_issued_amt,total_new_units_issued_amt,count_permits_issued,count_total_permits_issued
2019-12-18,34075.44295681063,20.881533101045296,170.44383561643835,62212
2019-12-19,32513.86488372093,19.64808362369338,170.2876712328767,62155
2019-12-20,32665.39312292359,19.846689895470384,170.31506849315068,62165
2019-12-21,32560.394433333335,19.604895104895103,169.74520547945207,61957
2019-12-22,32560.394433333335,19.604895104895103,169.77260273972604,61967
2019-12-23,32459.712059800666,19.54006968641115,170.34520547945206,62176
2019-12-24,32459.712059800666,19.54006968641115,170.38082191780822,62189
2019-12-25,32459.712059800666,19.54006968641115,170.38082191780822,62189
2019-12-26,32440.263554817277,19.526132404181183,170.18904109589042,62119
2019-12-27,32645.668870431895,19.742160278745644,170.16438356164383,62110
2019-12-28,32690.7011,19.74125874125874,169.54794520547946,61885
2019-12-29,32690.7011,19.74125874125874,169.56986301369864,61893
2019-12-30,32700.2511,19.755244755244757,170.01643835616437,62056
2019-12-31,32700.2511,19.755244755244757,170.1013698630137,62087
2020-01-01,32700.2511,19.755244755244757,170.0849315068493,62081
2020-01-02,32597.307766666665,19.706293706293707,169.72328767123287,61949
2020-01-03,32778.267766666664,19.888111888111887,170.07945205479453,62079
2020-01-04,32625.454433333332,19.653846153846153,169.45753424657534,61852
2020-01-05,32734.56966555184,19.72280701754386,169.47123287671232,61857
2020-01-06,32649.8311,19.67132867132867,170.07945205479453,62079
2020-01-07,32583.917766666666,19.643356643356643,170.03013698630136,62061
2020-01-08,32128.647766666665,19.60839160839161,169.83561643835617,61990
2020-01-09,31852.5211,19.356643356643357,169.8082191780822,61980
2020-01-10,31839.337766666667,19.332167832167833,169.71506849315068,61946
2020-01-11,31809.897766666665,19.318181818181817,169.13424657534247,61734
2020-01-12,31704.21704318937,19.318181818181817,169.15342465753426,61741
2020-01-13,31726.027674418605,19.32867132867133,169.73150684931508,61952
2020-01-14,37358.86820598006,19.321678321678323,169.75616438356164,61961
2020-01-15,37334.728671096345,19.304195804195803,169.73972602739727,61955
2020-01-16,37298.00441860465,19.276223776223777,169.60821917808218,61907
2020-01-17,37300.685481727574,19.283216783216783,169.7013698630137,61941
2020-01-18,37371.20443333333,19.31578947368421,169.28493150684932,61789
2020-01-19,37496.19173913044,19.31578947368421,169.04931506849314,61703
2020-01-20,37622.01788590604,19.383802816901408,169.24383561643836,61774
2020-01-21,37543.96431438127,19.32280701754386,169.813698630137,61982
2020-01-22,37426.75528428094,19.32982456140351,169.92328767123288,62022
2020-01-23,37210.76866220736,19.29824561403509,169.78630136986303,61972
2020-01-24,38917.63153846154,19.312280701754386,169.8794520547945,62006
2020-01-25,38997.19070469798,19.323943661971832,169.7068493150685,61943
2020-01-26,39128.113905723905,19.392226148409893,169.36712328767123,61819
2020-01-27,39036.06989932886,19.33450704225352,169.98356164383563,62044
2020-01-28,38527.928959731544,18.658450704225352,170.15616438356165,62107
2020-01-29,38568.08667785235,18.658450704225352,170.25205479452055,62142
2020-01-30,38564.8316442953,18.654929577464788,170.0958904109589,62085
2020-01-31,38475.26117449664,18.658450704225352,170.0849315068493,62081
2020-02-01,38456.07661073825,18.651408450704224,169.86575342465753,62001
2020-02-02,38457.64036912752,18.651408450704224,169.6876712328767,61936
2020-02-03,38335.812140468224,18.59298245614035,170.3095890410959,62163
2020-02-04,38143.32050167224,18.6,170.42739726027398,62206
2020-02-05,38131.902441471575,18.603508771929825,170.63561643835615,62282
2020-02-06,38205.91889261745,18.658450704225352,170.1095890410959,62090
2020-02-07,38169.62694630872,18.630281690140844,169.6,61904
2020-02-08,38278.11727272727,18.68904593639576,169.24383561643836,61774
2020-02-09,38278.11727272727,18.68904593639576,169.32602739726028,61804
2020-02-10,38173.18734899329,18.633802816901408,170.37808219178083,62188
2020-02-11,38156.871912751674,18.62676056338028,170.56986301369864,62258
2020-02-12,37993.93902684564,18.338028169014084,170.6986301369863,62305
2020-02-13,37555.05983221476,18.031690140845072,170.58356164383562,62263
2020-02-14,36348.982651006714,17.014084507042252,170.6054794520548,62271
2020-02-15,36237.63701342282,17.007042253521128,170.44109589041096,62211
2020-02-16,36116.440903010036,16.94736842105263,170.34794520547945,62177
2020-02-17,36116.440903010036,16.94736842105263,170.53150684931506,62244
2020-02-18,36236.35394648829,16.933566433566433,171.21917808219177,62495
2020-02-19,36073.681705685616,16.713286713286713,171.21369863013697,62493
2020-02-20,36035.999431438126,16.6993006993007,170.71506849315068,62311
2020-02-21,36087.69508361204,16.74125874125874,170.8,62342
2020-02-22,36024.50110367893,16.713286713286713,170.2109589041096,62127
2020-02-23,36025.41414715719,16.713286713286713,170.14794520547946,62104
2020-02-24,36104.01949832776,16.700348432055748,170.68493150684932,62300
2020-02-25,36106.554615384615,16.70383275261324,171.04383561643834,62431
2020-02-26,36054.678361204016,16.67595818815331,171.0191780821918,62422
2020-02-27,36043.825518394646,16.67247386759582,170.95068493150686,62397
2020-02-28,36081.61481605351,16.67595818815331,170.63835616438357,62283
2020-02-29,35950.83220735786,16.585365853658537,170.05753424657533,62071
2020-03-01,35831.50943333333,16.52777777777778,169.83561643835617,61990
2020-03-02,35767.31504983389,16.498269896193772,170.46849315068494,62221
2020-03-03,35771.88980066445,16.5121107266436,170.56438356164384,62256
2020-03-04,35403.41471760797,16.577854671280278,170.7780821917808,62334
2020-03-05,35404.99611295681,16.58477508650519,170.54794520547946,62250
2020-03-06,37481.5226910299,16.474048442906575,170.57260273972602,62259
2020-03-07,37387.85159468438,16.46020761245675,170.13150684931506,62098
2020-03-08,37512.47776666666,16.51736111111111,170.05479452054794,62070
2020-03-09,37425.728671096345,16.47750865051903,170.72602739726028,62315
2020-03-10,37391.18049833887,16.463667820069205,170.586301369863,62264
2020-03-11,37424.37983388704,16.463667820069205,170.5808219178082,62262
2020-03-12,37324.24029900332,16.34948096885813,170.4794520547945,62225
2020-03-13,37353.3665448505,16.363321799307958,170.42465753424656,62205
2020-03-14,37071.26023255814,16.15277777777778,169.92054794520547,62021
2020-03-15,36948.50771523179,16.096885813148788,169.56438356164384,61891
2020-03-16,36884.486237623765,16.09655172413793,170.15342465753426,62106
2020-03-17,36831.51594059406,16.05862068965517,169.91780821917808,62020
2020-03-18,36828.55884488449,16.103448275862068,169.62465753424658,61913
2020-03-19,36798.24861386139,16.093103448275862,169.26575342465753,61782
2020-03-20,36784.02749174918,16.089655172413792,168.98356164383563,61679
2020-03-21,36640.494470198675,15.90311418685121,168.3972602739726,61465
