date,type,value
2021-02-12,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-13,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-14,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-15,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-16,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-17,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-18,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-19,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-20,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-21,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-22,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-23,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-24,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-25,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-26,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-27,"Utility, Storage, Parking, Special",228.01639344262296
2021-02-28,"Utility, Storage, Parking, Special",228.01639344262296
2021-03-01,"Utility, Storage, Parking, Special",228.01639344262296
2021-03-02,"Utility, Storage, Parking, Special",228.01639344262296
2021-03-03,"Utility, Storage, Parking, Special",228.01639344262296
2021-03-04,"Utility, Storage, Parking, Special",226.61475409836066
2021-03-05,"Utility, Storage, Parking, Special",226.10928961748633
2021-03-06,"Utility, Storage, Parking, Special",226.10928961748633
2021-03-07,"Utility, Storage, Parking, Special",226.10928961748633
2021-03-08,"Utility, Storage, Parking, Special",260.0027322404372
2021-03-09,"Utility, Storage, Parking, Special",260.0027322404372
2021-03-10,"Utility, Storage, Parking, Special",260.0027322404372
2021-03-11,"Utility, Storage, Parking, Special",260.0027322404372
2021-03-12,"Utility, Storage, Parking, Special",260.0027322404372
2021-03-13,"Utility, Storage, Parking, Special",260.0027322404372
2021-03-14,"Utility, Storage, Parking, Special",260.0027322404372
2021-03-15,"Utility, Storage, Parking, Special",260.0027322404372
2021-03-16,"Utility, Storage, Parking, Special",260.0027322404372
2021-03-17,"Utility, Storage, Parking, Special",260.4398907103825
2021-03-18,"Utility, Storage, Parking, Special",260.4398907103825
2021-03-19,"Utility, Storage, Parking, Special",260.4398907103825
2021-03-20,"Utility, Storage, Parking, Special",260.4398907103825
2021-03-21,"Utility, Storage, Parking, Special",260.4398907103825
2021-03-22,"Utility, Storage, Parking, Special",260.4398907103825
2021-03-23,"Utility, Storage, Parking, Special",261.10109289617486
2021-03-24,"Utility, Storage, Parking, Special",261.10109289617486
2021-03-25,"Utility, Storage, Parking, Special",465.3688524590164
2021-03-26,"Utility, Storage, Parking, Special",465.3688524590164
2021-03-27,"Utility, Storage, Parking, Special",464.70765027322403
2021-03-28,"Utility, Storage, Parking, Special",464.70765027322403
2021-03-29,"Utility, Storage, Parking, Special",464.70765027322403
2021-03-30,"Utility, Storage, Parking, Special",464.70765027322403
2021-03-31,"Utility, Storage, Parking, Special",464.70765027322403
2021-04-01,"Utility, Storage, Parking, Special",464.70765027322403
2021-04-02,"Utility, Storage, Parking, Special",464.70765027322403
2021-04-03,"Utility, Storage, Parking, Special",464.70765027322403
2021-04-04,"Utility, Storage, Parking, Special",464.70765027322403
2021-04-05,"Utility, Storage, Parking, Special",464.70765027322403
2021-04-06,"Utility, Storage, Parking, Special",464.70765027322403
2021-04-07,"Utility, Storage, Parking, Special",463.29234972677597
2021-04-08,"Utility, Storage, Parking, Special",444.25409836065575
2021-04-09,"Utility, Storage, Parking, Special",444.25409836065575
2021-04-10,"Utility, Storage, Parking, Special",444.25409836065575
2021-04-11,"Utility, Storage, Parking, Special",444.25409836065575
2021-04-12,"Utility, Storage, Parking, Special",451.172131147541
2021-04-13,"Utility, Storage, Parking, Special",451.172131147541
2021-04-14,"Utility, Storage, Parking, Special",451.172131147541
2021-04-15,"Utility, Storage, Parking, Special",483.9590163934426
2021-04-16,"Utility, Storage, Parking, Special",483.9590163934426
2021-04-17,"Utility, Storage, Parking, Special",483.9590163934426
2021-04-18,"Utility, Storage, Parking, Special",483.9590163934426
2021-04-19,"Utility, Storage, Parking, Special",483.9590163934426
2021-04-20,"Utility, Storage, Parking, Special",483.9590163934426
2021-04-21,"Utility, Storage, Parking, Special",483.9590163934426
2021-04-22,"Utility, Storage, Parking, Special",483.9590163934426
2021-04-23,"Utility, Storage, Parking, Special",483.9590163934426
2021-04-24,"Utility, Storage, Parking, Special",483.9590163934426
2021-04-25,"Utility, Storage, Parking, Special",483.9590163934426
2021-04-26,"Utility, Storage, Parking, Special",485.2704918032787
2021-04-27,"Utility, Storage, Parking, Special",485.2704918032787
2021-04-28,"Utility, Storage, Parking, Special",485.2704918032787
2021-04-29,"Utility, Storage, Parking, Special",485.2704918032787
2021-04-30,"Utility, Storage, Parking, Special",497.1912568306011
2021-05-01,"Utility, Storage, Parking, Special",497.1912568306011
2021-05-02,"Utility, Storage, Parking, Special",497.1912568306011
2021-05-03,"Utility, Storage, Parking, Special",497.1912568306011
2021-05-04,"Utility, Storage, Parking, Special",504.4590163934426
2021-05-05,"Utility, Storage, Parking, Special",504.4590163934426
2021-05-06,"Utility, Storage, Parking, Special",493.6639344262295
2021-05-07,"Utility, Storage, Parking, Special",493.6639344262295
2021-05-08,"Utility, Storage, Parking, Special",493.6639344262295
2021-05-09,"Utility, Storage, Parking, Special",493.6639344262295
2021-05-10,"Utility, Storage, Parking, Special",494.42896174863387
2021-05-11,"Utility, Storage, Parking, Special",494.42896174863387
2021-05-12,"Utility, Storage, Parking, Special",494.42896174863387
2021-05-13,"Utility, Storage, Parking, Special",494.42896174863387
2021-05-14,"Utility, Storage, Parking, Special",494.42896174863387
2021-05-15,"Utility, Storage, Parking, Special",494.42896174863387
2021-05-16,"Utility, Storage, Parking, Special",494.42896174863387
2021-05-17,"Utility, Storage, Parking, Special",497.21857923497265
2021-05-18,"Utility, Storage, Parking, Special",497.21857923497265
2021-05-19,"Utility, Storage, Parking, Special",499.25136612021856
2021-05-20,"Utility, Storage, Parking, Special",499.25136612021856
2021-05-21,"Utility, Storage, Parking, Special",499.25136612021856
2021-05-22,"Utility, Storage, Parking, Special",499.25136612021856
2021-05-23,"Utility, Storage, Parking, Special",499.25136612021856
2021-05-24,"Utility, Storage, Parking, Special",500.90983606557376
2021-05-25,"Utility, Storage, Parking, Special",500.90983606557376
2021-05-26,"Utility, Storage, Parking, Special",500.90983606557376
2021-05-27,"Utility, Storage, Parking, Special",500.90983606557376
2021-05-28,"Utility, Storage, Parking, Special",501.89071038251365
2021-05-29,"Utility, Storage, Parking, Special",501.89071038251365
2021-05-30,"Utility, Storage, Parking, Special",501.3333333333333
2021-05-31,"Utility, Storage, Parking, Special",501.3333333333333
2021-06-01,"Utility, Storage, Parking, Special",501.3333333333333
2021-06-02,"Utility, Storage, Parking, Special",501.3333333333333
2021-06-03,"Utility, Storage, Parking, Special",501.3333333333333
2021-06-04,"Utility, Storage, Parking, Special",501.3333333333333
2021-06-05,"Utility, Storage, Parking, Special",501.3333333333333
2021-06-06,"Utility, Storage, Parking, Special",500.25409836065575
2021-06-07,"Utility, Storage, Parking, Special",501.45628415300547
2021-06-08,"Utility, Storage, Parking, Special",501.45628415300547
2021-06-09,"Utility, Storage, Parking, Special",501.45628415300547
2021-06-10,"Utility, Storage, Parking, Special",501.45628415300547
2021-06-11,"Utility, Storage, Parking, Special",501.45628415300547
2021-06-12,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-13,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-14,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-15,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-16,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-17,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-18,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-19,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-20,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-21,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-22,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-23,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-24,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-25,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-26,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-27,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-28,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-29,"Utility, Storage, Parking, Special",500.96448087431696
2021-06-30,"Utility, Storage, Parking, Special",500.96448087431696
2021-07-01,"Utility, Storage, Parking, Special",500.96448087431696
2021-07-02,"Utility, Storage, Parking, Special",499.39071038251365
2021-07-03,"Utility, Storage, Parking, Special",499.39071038251365
2021-07-04,"Utility, Storage, Parking, Special",499.39071038251365
2021-07-05,"Utility, Storage, Parking, Special",499.39071038251365
2021-07-06,"Utility, Storage, Parking, Special",499.39071038251365
2021-07-07,"Utility, Storage, Parking, Special",499.39071038251365
2021-07-08,"Utility, Storage, Parking, Special",501.08469945355193
2021-07-09,"Utility, Storage, Parking, Special",501.08469945355193
2021-07-10,"Utility, Storage, Parking, Special",501.08469945355193
2021-07-11,"Utility, Storage, Parking, Special",501.08469945355193
2021-07-12,"Utility, Storage, Parking, Special",504.1338797814208
2021-07-13,"Utility, Storage, Parking, Special",504.1338797814208
2021-07-14,"Utility, Storage, Parking, Special",504.1338797814208
2021-07-15,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-16,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-17,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-18,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-19,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-20,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-21,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-22,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-23,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-24,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-25,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-26,"Utility, Storage, Parking, Special",505.4590163934426
2021-07-27,"Utility, Storage, Parking, Special",506.8251366120219
2021-07-28,"Utility, Storage, Parking, Special",557.7568306010929
2021-07-29,"Utility, Storage, Parking, Special",557.1010928961749
2021-07-30,"Utility, Storage, Parking, Special",557.1010928961749
2021-07-31,"Utility, Storage, Parking, Special",557.1010928961749
2021-08-01,"Utility, Storage, Parking, Special",557.1010928961749
2021-08-02,"Utility, Storage, Parking, Special",557.1010928961749
2021-08-03,"Utility, Storage, Parking, Special",557.1010928961749
2021-08-04,"Utility, Storage, Parking, Special",557.1010928961749
2021-08-05,"Utility, Storage, Parking, Special",554.8306010928961
2021-08-06,"Utility, Storage, Parking, Special",556.5027322404371
2021-08-07,"Utility, Storage, Parking, Special",556.5027322404371
2021-08-08,"Utility, Storage, Parking, Special",556.5027322404371
2021-08-09,"Utility, Storage, Parking, Special",556.5027322404371
2021-08-10,"Utility, Storage, Parking, Special",556.5027322404371
2021-08-11,"Utility, Storage, Parking, Special",556.5027322404371
2021-08-12,"Utility, Storage, Parking, Special",510.73497267759564
2021-08-13,"Utility, Storage, Parking, Special",510.3306010928962
2021-08-14,"Utility, Storage, Parking, Special",510.3306010928962
2021-08-15,"Utility, Storage, Parking, Special",510.3306010928962
2021-08-16,"Utility, Storage, Parking, Special",510.3306010928962
2021-08-17,"Utility, Storage, Parking, Special",510.3306010928962
2021-08-18,"Utility, Storage, Parking, Special",510.3306010928962
2021-08-19,"Utility, Storage, Parking, Special",510.3306010928962
2021-08-20,"Utility, Storage, Parking, Special",509.1366120218579
2021-08-21,"Utility, Storage, Parking, Special",509.1366120218579
2021-08-22,"Utility, Storage, Parking, Special",509.1366120218579
2021-08-23,"Utility, Storage, Parking, Special",509.1366120218579
2021-08-24,"Utility, Storage, Parking, Special",509.1366120218579
2021-08-25,"Utility, Storage, Parking, Special",509.1366120218579
2021-08-26,"Utility, Storage, Parking, Special",509.1366120218579
2021-08-27,"Utility, Storage, Parking, Special",509.1366120218579
2021-08-28,"Utility, Storage, Parking, Special",509.1366120218579
2021-08-29,"Utility, Storage, Parking, Special",509.1366120218579
2021-08-30,"Utility, Storage, Parking, Special",509.1366120218579
2021-08-31,"Utility, Storage, Parking, Special",509.1366120218579
2021-09-01,"Utility, Storage, Parking, Special",492.89344262295083
2021-09-02,"Utility, Storage, Parking, Special",492.89344262295083
2021-09-03,"Utility, Storage, Parking, Special",494.24590163934425
2021-09-04,"Utility, Storage, Parking, Special",494.24590163934425
2021-09-05,"Utility, Storage, Parking, Special",494.24590163934425
2021-09-06,"Utility, Storage, Parking, Special",494.24590163934425
2021-09-07,"Utility, Storage, Parking, Special",494.9672131147541
2021-09-08,"Utility, Storage, Parking, Special",520.327868852459
2021-09-09,"Utility, Storage, Parking, Special",520.327868852459
2021-09-10,"Utility, Storage, Parking, Special",520.327868852459
2021-09-11,"Utility, Storage, Parking, Special",520.327868852459
2021-09-12,"Utility, Storage, Parking, Special",520.327868852459
2021-09-13,"Utility, Storage, Parking, Special",520.327868852459
2021-09-14,"Utility, Storage, Parking, Special",520.327868852459
2021-09-15,"Utility, Storage, Parking, Special",506.8032786885246
2021-09-16,"Utility, Storage, Parking, Special",508.8224043715847
2021-09-17,"Utility, Storage, Parking, Special",508.8224043715847
2021-09-18,"Utility, Storage, Parking, Special",474.9972677595628
2021-09-19,"Utility, Storage, Parking, Special",474.6256830601093
2021-09-20,"Utility, Storage, Parking, Special",474.6256830601093
2021-09-21,"Utility, Storage, Parking, Special",474.6256830601093
2021-09-22,"Utility, Storage, Parking, Special",474.6256830601093
2021-09-23,"Utility, Storage, Parking, Special",474.6256830601093
2021-09-24,"Utility, Storage, Parking, Special",474.6256830601093
2021-09-25,"Utility, Storage, Parking, Special",474.6256830601093
2021-09-26,"Utility, Storage, Parking, Special",474.6256830601093
2021-09-27,"Utility, Storage, Parking, Special",474.6256830601093
2021-09-28,"Utility, Storage, Parking, Special",474.6256830601093
2021-09-29,"Utility, Storage, Parking, Special",474.6256830601093
2021-09-30,"Utility, Storage, Parking, Special",482.4945355191257
2021-10-01,"Utility, Storage, Parking, Special",482.4945355191257
2021-10-02,"Utility, Storage, Parking, Special",482.4945355191257
2021-10-03,"Utility, Storage, Parking, Special",482.4945355191257
2021-10-04,"Utility, Storage, Parking, Special",482.4945355191257
2021-10-05,"Utility, Storage, Parking, Special",482.4945355191257
2021-10-06,"Utility, Storage, Parking, Special",482.4945355191257
2021-10-07,"Utility, Storage, Parking, Special",485.10382513661204
2021-10-08,"Utility, Storage, Parking, Special",485.10382513661204
2021-10-09,"Utility, Storage, Parking, Special",485.10382513661204
2021-10-10,"Utility, Storage, Parking, Special",485.10382513661204
2021-10-11,"Utility, Storage, Parking, Special",485.10382513661204
2021-10-12,"Utility, Storage, Parking, Special",485.10382513661204
2021-10-13,"Utility, Storage, Parking, Special",485.44535519125685
2021-10-14,"Utility, Storage, Parking, Special",485.44535519125685
2021-10-15,"Utility, Storage, Parking, Special",460.8661202185792
2021-10-16,"Utility, Storage, Parking, Special",460.8661202185792
2021-10-17,"Utility, Storage, Parking, Special",459.55464480874315
2021-10-18,"Utility, Storage, Parking, Special",459.55464480874315
2021-10-19,"Utility, Storage, Parking, Special",459.55464480874315
2021-10-20,"Utility, Storage, Parking, Special",459.55464480874315
2021-10-21,"Utility, Storage, Parking, Special",459.7158469945355
2021-10-22,"Utility, Storage, Parking, Special",459.7158469945355
2021-10-23,"Utility, Storage, Parking, Special",459.7158469945355
2021-10-24,"Utility, Storage, Parking, Special",459.7158469945355
2021-10-25,"Utility, Storage, Parking, Special",459.7158469945355
2021-10-26,"Utility, Storage, Parking, Special",460.07103825136613
2021-10-27,"Utility, Storage, Parking, Special",460.07103825136613
2021-10-28,"Utility, Storage, Parking, Special",460.07103825136613
2021-10-29,"Utility, Storage, Parking, Special",460.07103825136613
2021-10-30,"Utility, Storage, Parking, Special",459.3497267759563
2021-10-31,"Utility, Storage, Parking, Special",459.3497267759563
2021-11-01,"Utility, Storage, Parking, Special",459.3497267759563
2021-11-02,"Utility, Storage, Parking, Special",459.3497267759563
2021-11-03,"Utility, Storage, Parking, Special",459.3497267759563
2021-11-04,"Utility, Storage, Parking, Special",461.2978142076503
2021-11-05,"Utility, Storage, Parking, Special",461.2978142076503
2021-11-06,"Utility, Storage, Parking, Special",460.5983606557377
2021-11-07,"Utility, Storage, Parking, Special",460.5983606557377
2021-11-08,"Utility, Storage, Parking, Special",460.5983606557377
2021-11-09,"Utility, Storage, Parking, Special",460.5983606557377
2021-11-10,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-11,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-12,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-13,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-14,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-15,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-16,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-17,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-18,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-19,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-20,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-21,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-22,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-23,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-24,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-25,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-26,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-27,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-28,"Utility, Storage, Parking, Special",455.9972677595628
2021-11-29,"Utility, Storage, Parking, Special",457.3169398907104
2021-11-30,"Utility, Storage, Parking, Special",457.72677595628414
2021-12-01,"Utility, Storage, Parking, Special",457.72677595628414
2021-12-02,"Utility, Storage, Parking, Special",457.72677595628414
2021-12-03,"Utility, Storage, Parking, Special",458.1311475409836
2021-12-04,"Utility, Storage, Parking, Special",458.1311475409836
2021-12-05,"Utility, Storage, Parking, Special",458.1311475409836
2021-12-06,"Utility, Storage, Parking, Special",480.1256830601093
2021-12-07,"Utility, Storage, Parking, Special",480.1256830601093
2021-12-08,"Utility, Storage, Parking, Special",480.1256830601093
2021-12-09,"Utility, Storage, Parking, Special",480.1256830601093
2021-12-10,"Utility, Storage, Parking, Special",480.1256830601093
2021-12-11,"Utility, Storage, Parking, Special",480.1256830601093
2021-12-12,"Utility, Storage, Parking, Special",480.1256830601093
2021-12-13,"Utility, Storage, Parking, Special",480.1256830601093
2021-12-14,"Utility, Storage, Parking, Special",493.35792349726773
2021-12-15,"Utility, Storage, Parking, Special",479.0136612021858
2021-12-16,"Utility, Storage, Parking, Special",479.0136612021858
2021-12-17,"Utility, Storage, Parking, Special",479.0136612021858
2021-12-18,"Utility, Storage, Parking, Special",479.0136612021858
2021-12-19,"Utility, Storage, Parking, Special",479.0136612021858
2021-12-20,"Utility, Storage, Parking, Special",479.5601092896175
2021-12-21,"Utility, Storage, Parking, Special",485.6256830601093
2021-12-22,"Utility, Storage, Parking, Special",485.6256830601093
2021-12-23,"Utility, Storage, Parking, Special",485.6256830601093
2021-12-24,"Utility, Storage, Parking, Special",485.6256830601093
2021-12-25,"Utility, Storage, Parking, Special",485.6256830601093
2021-12-26,"Utility, Storage, Parking, Special",485.6256830601093
2021-12-27,"Utility, Storage, Parking, Special",486.3360655737705
2021-12-28,"Utility, Storage, Parking, Special",486.3360655737705
2021-12-29,"Utility, Storage, Parking, Special",486.3360655737705
2021-12-30,"Utility, Storage, Parking, Special",486.3360655737705
2021-12-31,"Utility, Storage, Parking, Special",486.3360655737705
2022-01-01,"Utility, Storage, Parking, Special",485.6366120218579
2022-01-02,"Utility, Storage, Parking, Special",485.6366120218579
2022-01-03,"Utility, Storage, Parking, Special",485.6366120218579
2022-01-04,"Utility, Storage, Parking, Special",485.6366120218579
2022-01-05,"Utility, Storage, Parking, Special",484.89071038251365
2022-01-06,"Utility, Storage, Parking, Special",485.60109289617486
2022-01-07,"Utility, Storage, Parking, Special",485.60109289617486
2022-01-08,"Utility, Storage, Parking, Special",485.60109289617486
2022-01-09,"Utility, Storage, Parking, Special",485.60109289617486
2022-01-10,"Utility, Storage, Parking, Special",485.60109289617486
2022-01-11,"Utility, Storage, Parking, Special",485.60109289617486
2022-01-12,"Utility, Storage, Parking, Special",485.60109289617486
2022-01-13,"Utility, Storage, Parking, Special",501.6530054644809
2022-01-14,"Utility, Storage, Parking, Special",501.6530054644809
2022-01-15,"Utility, Storage, Parking, Special",501.6530054644809
2022-01-16,"Utility, Storage, Parking, Special",501.6530054644809
2022-01-17,"Utility, Storage, Parking, Special",501.6530054644809
2022-01-18,"Utility, Storage, Parking, Special",502.051912568306
2022-01-19,"Utility, Storage, Parking, Special",502.051912568306
2022-01-20,"Utility, Storage, Parking, Special",502.051912568306
2022-01-21,"Utility, Storage, Parking, Special",502.051912568306
2022-01-22,"Utility, Storage, Parking, Special",502.051912568306
2022-01-23,"Utility, Storage, Parking, Special",502.051912568306
2022-01-24,"Utility, Storage, Parking, Special",502.051912568306
2022-01-25,"Utility, Storage, Parking, Special",503.3196721311475
2022-01-26,"Utility, Storage, Parking, Special",503.3196721311475
2022-01-27,"Utility, Storage, Parking, Special",503.3196721311475
2022-01-28,"Utility, Storage, Parking, Special",503.3196721311475
2022-01-29,"Utility, Storage, Parking, Special",503.3196721311475
2022-01-30,"Utility, Storage, Parking, Special",503.3196721311475
2022-01-31,"Utility, Storage, Parking, Special",504.03005464480873
2022-02-01,"Utility, Storage, Parking, Special",504.03005464480873
2022-02-02,"Utility, Storage, Parking, Special",504.03005464480873
2022-02-03,"Utility, Storage, Parking, Special",504.03005464480873
2022-02-04,"Utility, Storage, Parking, Special",504.03005464480873
2022-02-05,"Utility, Storage, Parking, Special",480.19398907103823
2022-02-06,"Utility, Storage, Parking, Special",480.19398907103823
2022-02-07,"Utility, Storage, Parking, Special",480.19398907103823
2022-02-08,"Utility, Storage, Parking, Special",481.72677595628414
2022-02-09,"Utility, Storage, Parking, Special",482.4836065573771
2022-02-10,"Utility, Storage, Parking, Special",484.23224043715845
2022-02-11,"Utility, Storage, Parking, Special",484.23224043715845
2022-02-12,"Utility, Storage, Parking, Special",484.23224043715845
2022-02-13,"Utility, Storage, Parking, Special",484.23224043715845
2022-02-14,"Utility, Storage, Parking, Special",484.23224043715845
2022-02-15,"Utility, Storage, Parking, Special",484.23224043715845
2022-02-16,"Utility, Storage, Parking, Special",488.879781420765
2022-02-17,"Utility, Storage, Parking, Special",488.879781420765
2022-02-18,"Utility, Storage, Parking, Special",489.8224043715847
2022-02-19,"Utility, Storage, Parking, Special",489.8224043715847
2022-02-20,"Utility, Storage, Parking, Special",489.8224043715847
2022-02-21,"Utility, Storage, Parking, Special",489.8224043715847
2022-02-22,"Utility, Storage, Parking, Special",489.8224043715847
2022-02-23,"Utility, Storage, Parking, Special",489.8224043715847
2022-02-24,"Utility, Storage, Parking, Special",489.8224043715847
2022-02-25,"Utility, Storage, Parking, Special",489.8224043715847
2022-02-26,"Utility, Storage, Parking, Special",489.8224043715847
2022-02-27,"Utility, Storage, Parking, Special",489.8224043715847
2022-02-28,"Utility, Storage, Parking, Special",490.42896174863387
2022-03-01,"Utility, Storage, Parking, Special",490.42896174863387
2022-03-02,"Utility, Storage, Parking, Special",490.42896174863387
2022-03-03,"Utility, Storage, Parking, Special",490.42896174863387
2022-03-04,"Utility, Storage, Parking, Special",490.9344262295082
2022-03-05,"Utility, Storage, Parking, Special",490.9344262295082
2022-03-06,"Utility, Storage, Parking, Special",490.9344262295082
2022-03-07,"Utility, Storage, Parking, Special",490.9344262295082
2022-03-08,"Utility, Storage, Parking, Special",490.9344262295082
2022-03-09,"Utility, Storage, Parking, Special",457.6448087431694
2022-03-10,"Utility, Storage, Parking, Special",457.6448087431694
2022-03-11,"Utility, Storage, Parking, Special",457.6448087431694
2022-03-12,"Utility, Storage, Parking, Special",457.6448087431694
2022-03-13,"Utility, Storage, Parking, Special",457.6448087431694
2022-03-14,"Utility, Storage, Parking, Special",457.6448087431694
2022-03-15,"Utility, Storage, Parking, Special",458.3333333333333
2022-03-16,"Utility, Storage, Parking, Special",464.23497267759564
2022-03-17,"Utility, Storage, Parking, Special",464.23497267759564
2022-03-18,"Utility, Storage, Parking, Special",463.7978142076503
2022-03-19,"Utility, Storage, Parking, Special",463.7978142076503
2022-03-20,"Utility, Storage, Parking, Special",463.7978142076503
2022-03-21,"Utility, Storage, Parking, Special",463.7978142076503
2022-03-22,"Utility, Storage, Parking, Special",463.7978142076503
2022-03-23,"Utility, Storage, Parking, Special",464.5191256830601
2022-03-24,"Utility, Storage, Parking, Special",463.85792349726773
2022-03-25,"Utility, Storage, Parking, Special",463.85792349726773
2022-03-26,"Utility, Storage, Parking, Special",259.59016393442624
2022-03-27,"Utility, Storage, Parking, Special",259.59016393442624
2022-03-28,"Utility, Storage, Parking, Special",259.59016393442624
2022-03-29,"Utility, Storage, Parking, Special",259.59016393442624
2022-03-30,"Utility, Storage, Parking, Special",259.59016393442624
2022-03-31,"Utility, Storage, Parking, Special",260.37704918032784
2022-04-01,"Utility, Storage, Parking, Special",316.6912568306011
2022-04-02,"Utility, Storage, Parking, Special",316.6912568306011
2022-04-03,"Utility, Storage, Parking, Special",316.6912568306011
2022-04-04,"Utility, Storage, Parking, Special",316.6912568306011
2022-04-05,"Utility, Storage, Parking, Special",316.6912568306011
2022-04-06,"Utility, Storage, Parking, Special",316.6912568306011
2022-04-07,"Utility, Storage, Parking, Special",316.6912568306011
2022-04-08,"Utility, Storage, Parking, Special",316.6912568306011
2022-04-09,"Utility, Storage, Parking, Special",313.07923497267757
2022-04-10,"Utility, Storage, Parking, Special",313.07923497267757
2022-04-11,"Utility, Storage, Parking, Special",313.07923497267757
2022-04-12,"Utility, Storage, Parking, Special",313.07923497267757
2022-04-13,"Utility, Storage, Parking, Special",306.1612021857924
2022-04-14,"Utility, Storage, Parking, Special",306.1612021857924
2022-04-15,"Utility, Storage, Parking, Special",306.1612021857924
2022-04-16,"Utility, Storage, Parking, Special",273.3743169398907
2022-04-17,"Utility, Storage, Parking, Special",273.3743169398907
2022-04-18,"Utility, Storage, Parking, Special",273.3743169398907
2022-04-19,"Utility, Storage, Parking, Special",273.3743169398907
2022-04-20,"Utility, Storage, Parking, Special",273.3743169398907
2022-04-21,"Utility, Storage, Parking, Special",273.3743169398907
2022-04-22,"Utility, Storage, Parking, Special",273.3743169398907
2022-04-23,"Utility, Storage, Parking, Special",273.3743169398907
2022-04-24,"Utility, Storage, Parking, Special",273.3743169398907
2022-04-25,"Utility, Storage, Parking, Special",273.3743169398907
2022-04-26,"Utility, Storage, Parking, Special",273.89344262295083
2022-04-27,"Utility, Storage, Parking, Special",273.22677595628414
2022-04-28,"Utility, Storage, Parking, Special",273.22677595628414
2022-04-29,"Utility, Storage, Parking, Special",273.22677595628414
2022-04-30,"Utility, Storage, Parking, Special",273.22677595628414
2022-05-01,"Utility, Storage, Parking, Special",261.30601092896177
2022-05-02,"Utility, Storage, Parking, Special",261.30601092896177
2022-05-03,"Utility, Storage, Parking, Special",261.30601092896177
2022-05-04,"Utility, Storage, Parking, Special",261.30601092896177
2022-05-05,"Utility, Storage, Parking, Special",254.03825136612022
2022-05-06,"Utility, Storage, Parking, Special",254.03825136612022
2022-05-07,"Utility, Storage, Parking, Special",254.03825136612022
2022-05-08,"Utility, Storage, Parking, Special",254.03825136612022
2022-05-09,"Utility, Storage, Parking, Special",254.03825136612022
